Utilization Type,State,NDC,Labeler Code,Product Code,Package Size,Year,Quarter,Suppression Used,Product Name,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
FFSU,VT,3218713,3,2187,13,2022,4,True,ORENCIA   ,,,,,
FFSU,VT,3218851,3,2188,51,2022,4,True,ORENCIA SC,,,,,
FFSU,VT,3232711,3,2327,11,2022,4,True,YERVOY    ,,,,,
FFSU,VT,3373413,3,3734,13,2022,4,False,OPDIVO    ,408.0,12.0,78040.44,78040.44,0.0
FFSU,VT,3375614,3,3756,14,2022,4,True,OPDIVO 120,,,,,
FFSU,VT,3376474,3,3764,74,2022,4,True,ELIQUIS   ,,,,,
FFSU,VT,3633717,3,6337,17,2022,4,True,DROXIA    ,,,,,
FFSU,VT,4025901,4,259,1,2022,4,True,CELLCEPT C,,,,,
FFSU,VT,4025943,4,259,43,2022,4,True,CELLCEPT C,,,,,
FFSU,VT,4080085,4,800,85,2022,4,True,TAMIFLU 75,,,,,
FFSU,VT,6000530,6,5,30,2022,4,True,BELSOMRA 5,,,,,
FFSU,VT,6003330,6,33,30,2022,4,True,BELSOMRA 1,,,,,
FFSU,VT,6008061,6,80,61,2022,4,True,JANUMET XR,,,,,
FFSU,VT,6011231,6,112,31,2022,4,False,JANUVIA 50,2565.0,32.0,42664.67,42664.67,0.0
FFSU,VT,6011254,6,112,54,2022,4,False,JANUVIA 50,532.0,15.0,8091.26,8091.26,0.0
FFSU,VT,6022131,6,221,31,2022,4,True,JANUVIA 25,,,,,
FFSU,VT,6022154,6,221,54,2022,4,True,JANUVIA 25,,,,,
FFSU,VT,6022761,6,227,61,2022,4,True,ISENTRESS ,,,,,
FFSU,VT,6027731,6,277,31,2022,4,False,JANUVIA 10,8964.0,130.0,150591.42,149341.71,1249.71
FFSU,VT,6027754,6,277,54,2022,4,False,JANUVIA 10,5447.0,81.0,89703.71,88335.38,1368.33
FFSU,VT,6032530,6,325,30,2022,4,True,BELSOMRA 1,,,,,
FFSU,VT,6033530,6,335,30,2022,4,True,BELSOMRA 2,,,,,
FFSU,VT,6057561,6,575,61,2022,4,True,JANUMET 50,,,,,
FFSU,VT,6057761,6,577,61,2022,4,False,JANUMET 50,2652.0,20.0,22249.35,22249.35,0.0
FFSU,VT,6057762,6,577,62,2022,4,True,JANUMET 50,,,,,
FFSU,VT,6095154,6,951,54,2022,4,True,COZAAR 25M,,,,,
FFSU,VT,6302601,6,3026,1,2022,4,True,KEYTRUDA 1,,,,,
FFSU,VT,6302602,6,3026,2,2022,4,True,KEYTRUDA 1,,,,,
MCOU,VT,6302604,6,3026,4,2022,4,True,KEYTRUDA 1,,,,,
FFSU,VT,6302604,6,3026,4,2022,4,False,KEYTRUDA 1,120.08,14.0,135437.67,135437.67,0.0
FFSU,VT,6306901,6,3069,1,2022,4,True,PIFELTRO 1,,,,,
FFSU,VT,6308001,6,3080,1,2022,4,True,ISENTRESS ,,,,,
FFSU,VT,6430501,6,4305,1,2022,4,True,RENFLEXIS ,,,,,
MCOU,VT,6542312,6,5423,12,2022,4,True,BRIDION 10,,,,,
MCOU,WA,2143380,2,1433,80,2022,4,False,TRULICITY ,940.5,427.0,383646.73,383646.73,0.0
FFSU,WA,2143380,2,1433,80,2022,4,True,TRULICITY ,,,,,
MCOU,WA,2143480,2,1434,80,2022,4,False,TRULICITY ,1187.5,522.0,484607.94,484607.94,0.0
FFSU,WA,2143480,2,1434,80,2022,4,False,TRULICITY ,24.0,12.0,7774.59,6969.77,804.82
MCOU,WA,2143601,2,1436,1,2022,4,True,EMGALITY  ,,,,,
FFSU,WA,2143611,2,1436,11,2022,4,False,EMGALITY  ,16.0,15.0,10182.9,8596.2,1586.7
MCOU,WA,2143611,2,1436,11,2022,4,False,EMGALITY  ,2056.0,1951.0,1242525.92,1242525.92,0.0
MCOU,WA,2144509,2,1445,9,2022,4,False,TALTZ     ,45.0,15.0,272634.41,272634.41,0.0
FFSU,WA,2144511,2,1445,11,2022,4,True,TALTZ     ,,,,,
MCOU,WA,2144511,2,1445,11,2022,4,False,TALTZ     ,321.0,288.0,1911708.83,1885532.55,26176.28
MCOU,WA,2144527,2,1445,27,2022,4,False,TALTZ     ,52.0,26.0,313541.1,313541.1,0.0
MCOU,WA,2145780,2,1457,80,2022,4,False,MOUNJARO 1,26.0,13.0,12024.55,11109.01,915.54
MCOU,WA,2146080,2,1460,80,2022,4,True,MOUNJARO 1,,,,,
MCOU,WA,2147180,2,1471,80,2022,4,False,MOUNJARO 1,60.0,30.0,25845.44,25845.44,0.0
MCOU,WA,2148480,2,1484,80,2022,4,False,MOUNJARO 7,90.0,46.0,40046.18,40046.18,0.0
MCOU,WA,2149580,2,1495,80,2022,4,False,MOUNJARO 5,191.0,95.0,84157.2,84157.2,0.0
MCOU,WA,2150680,2,1506,80,2022,4,False,MOUNJARO 2,144.0,70.0,65040.78,55830.69,9210.09
FFSU,WA,2150680,2,1506,80,2022,4,True,MOUNJARO 2,,,,,
FFSU,WA,2223680,2,2236,80,2022,4,True,TRULICITY ,,,,,
MCOU,WA,2223680,2,2236,80,2022,4,False,TRULICITY ,596.0,285.0,244987.92,244987.92,0.0
FFSU,WA,2237711,2,2377,11,2022,4,True,EMGALITY  ,,,,,
MCOU,WA,2237711,2,2377,11,2022,4,False,EMGALITY  ,210.0,203.0,129055.18,129055.18,0.0
MCOU,WA,2311509,2,3115,9,2022,4,False,EMGALITY  ,81.0,25.0,41924.52,41924.52,0.0
FFSU,WA,2318280,2,3182,80,2022,4,True,TRULICITY ,,,,,
MCOU,WA,2318280,2,3182,80,2022,4,False,TRULICITY ,362.0,178.0,152004.03,152004.03,0.0
MCOU,WA,2322830,2,3228,30,2022,4,True,STRATTERA ,,,,,
MCOU,WA,2323830,2,3238,30,2022,4,True,STRATTERA ,,,,,
MCOU,WA,2323930,2,3239,30,2022,4,True,STRATTERA ,,,,,
MCOU,WA,2324030,2,3240,30,2022,4,True,CYMBALTA  ,,,,,
MCOU,WA,2324090,2,3240,90,2022,4,True,CYMBALTA  ,,,,,
MCOU,WA,2327030,2,3270,30,2022,4,True,CYMBALTA  ,,,,,
MCOU,WA,2411630,2,4116,30,2022,4,True,ZYPREXA   ,,,,,
MCOU,WA,2411730,2,4117,30,2022,4,True,ZYPREXA   ,,,,,
MCOU,WA,2418230,2,4182,30,2022,4,False,OLUMIANT  ,989.997,17.0,82494.12,79978.24,2515.88
FFSU,WA,2431208,2,4312,8,2022,4,True,REYVOW    ,,,,,
MCOU,WA,2431208,2,4312,8,2022,4,False,REYVOW    ,157.0,19.0,13188.31,13188.31,0.0
MCOU,WA,2441530,2,4415,30,2022,4,True,ZYPREXA   ,,,,,
MCOU,WA,2447930,2,4479,30,2022,4,False,OLUMIANT  ,450.0,15.0,74482.32,70895.35,3586.97
MCOU,WA,2448354,2,4483,54,2022,4,True,VERZENIO  ,,,,,
FFSU,WA,2448354,2,4483,54,2022,4,True,VERZENIO  ,,,,,
MCOU,WA,2449108,2,4491,8,2022,4,False,REYVOW    ,260.0,34.0,21510.09,21510.09,0.0
FFSU,WA,2481554,2,4815,54,2022,4,False,VERZENIO  ,616.0,11.0,151583.65,151583.65,0.0
MCOU,WA,2481554,2,4815,54,2022,4,False,VERZENIO  ,1596.0,29.0,383871.89,383871.89,0.0
FFSU,WA,2533754,2,5337,54,2022,4,False,VERZENIO  ,616.0,11.0,151583.65,151583.65,0.0
MCOU,WA,2533754,2,5337,54,2022,4,False,VERZENIO  ,3892.0,95.0,942406.62,942406.62,0.0
MCOU,WA,2614511,2,6145,11,2022,4,False,BAQSIMI   ,239.0,150.0,61977.22,61977.22,0.0
FFSU,WA,2614511,2,6145,11,2022,4,True,BAQSIMI   ,,,,,
FFSU,WA,2614527,2,6145,27,2022,4,True,BAQSIMI   ,,,,,
MCOU,WA,2614527,2,6145,27,2022,4,False,BAQSIMI   ,183.0,92.0,47710.22,47710.22,0.0
FFSU,WA,2751001,2,7510,1,2022,4,False,HUMALOG   ,1211.5,58.0,32169.92,28157.11,4012.81
MCOU,WA,2751001,2,7510,1,2022,4,False,HUMALOG   ,83520.0,3387.0,2092033.38,2092033.38,0.0
FFSU,WA,2751017,2,7510,17,2022,4,True,HUMALOG   ,,,,,
MCOU,WA,2751017,2,7510,17,2022,4,False,HUMALOG   ,590.2,90.0,14712.31,14080.05,632.26
MCOU,WA,2751101,2,7511,1,2022,4,False,HUMALOG MI,640.0,34.0,17131.11,17131.11,0.0
MCOU,WA,2751201,2,7512,1,2022,4,False,HUMALOG MI,470.0,14.0,12731.51,12731.51,0.0
FFSU,WA,2751659,2,7516,59,2022,4,False,HUMALOG   ,255.0,12.0,7937.64,7465.28,472.36
MCOU,WA,2751659,2,7516,59,2022,4,False,HUMALOG   ,13545.0,641.0,423797.18,423797.18,0.0
MCOU,WA,2762301,2,7623,1,2022,4,True,ALIMTA    ,,,,,
FFSU,WA,2762301,2,7623,1,2022,4,True,ALIMTA    ,,,,,
FFSU,WA,2764001,2,7640,1,2022,4,False,ALIMTA    ,75.0,12.0,27888.24,10408.92,17479.32
MCOU,WA,2764001,2,7640,1,2022,4,False,ALIMTA    ,99.0,12.0,46990.32,46990.32,0.0
MCOU,WA,2766901,2,7669,1,2022,4,True,CYRAMZA   ,,,,,
FFSU,WA,2766901,2,7669,1,2022,4,True,CYRAMZA   ,,,,,
MCOU,WA,2767801,2,7678,1,2022,4,True,CYRAMZA   ,,,,,
FFSU,WA,2767801,2,7678,1,2022,4,True,CYRAMZA   ,,,,,
MCOU,WA,2771227,2,7712,27,2022,4,False,HUMALOG KW,7086.0,292.0,465462.1,465462.1,0.0
MCOU,WA,2771401,2,7714,1,2022,4,True,HUMALOG KW,,,,,
FFSU,WA,2771401,2,7714,1,2022,4,True,HUMALOG KW,,,,,
FFSU,WA,2771459,2,7714,59,2022,4,False,HUMALOG KW,636.0,38.0,21802.2,19945.73,1856.47
MCOU,WA,2771459,2,7714,59,2022,4,False,HUMALOG KW,19539.0,1054.0,644579.01,644579.01,0.0
FFSU,WA,2771559,2,7715,59,2022,4,False,BASAGLAR  ,219.0,13.0,4638.9,1762.95,2875.95
MCOU,WA,2771559,2,7715,59,2022,4,False,BASAGLAR  ,4989.0,281.0,88711.19,88711.19,0.0
FFSU,WA,2772411,2,7724,11,2022,4,True,TALTZ     ,,,,,
MCOU,WA,2772411,2,7724,11,2022,4,False,TALTZ     ,43.0,40.0,261714.9,261714.9,0.0
MCOU,WA,2772801,2,7728,1,2022,4,False,LYUMJEV   ,430.0,21.0,11105.45,10704.85,400.6
MCOU,WA,2773701,2,7737,1,2022,4,False,INSULIN LI,31470.0,1497.0,242292.68,242292.68,0.0
FFSU,WA,2773701,2,7737,1,2022,4,False,INSULIN LI,220.0,18.0,1815.33,1815.33,0.0
FFSU,WA,2775205,2,7752,5,2022,4,True,INSULIN LI,,,,,
MCOU,WA,2775205,2,7752,5,2022,4,False,INSULIN LI,5979.0,327.0,59457.89,59457.89,0.0
MCOU,WA,2803101,2,8031,1,2022,4,False,GLUCAGON  ,281.0,211.0,63764.16,63161.81,602.35
FFSU,WA,2803101,2,8031,1,2022,4,True,GLUCAGON  ,,,,,
MCOU,WA,2814801,2,8148,1,2022,4,True,HUMATROPE ,,,,,
MCOU,WA,2820705,2,8207,5,2022,4,False,LYUMJEV KW,231.0,17.0,7806.6,7806.6,0.0
FFSU,WA,2820705,2,8207,5,2022,4,True,LYUMJEV KW,,,,,
MCOU,WA,2821501,2,8215,1,2022,4,False,HUMULIN R ,10630.4,557.0,113770.12,113770.12,0.0
FFSU,WA,2821501,2,8215,1,2022,4,True,HUMULIN R ,,,,,
FFSU,WA,2821517,2,8215,17,2022,4,True,HUMULIN R ,,,,,
MCOU,WA,2821517,2,8215,17,2022,4,False,HUMULIN R ,370.2,121.0,5061.62,5061.62,0.0
FFSU,WA,2822259,2,8222,59,2022,4,False,INSULIN LI,846.0,47.0,8545.13,8545.13,0.0
MCOU,WA,2822259,2,8222,59,2022,4,False,INSULIN LI,28407.0,1682.0,283917.11,283917.11,0.0
FFSU,WA,2823305,2,8233,5,2022,4,True,INSULIN LI,,,,,
MCOU,WA,2823305,2,8233,5,2022,4,False,INSULIN LI,1446.0,46.0,13702.74,13702.74,0.0
MCOU,WA,2831501,2,8315,1,2022,4,False,HUMULIN N ,23340.0,1076.0,223697.28,223697.28,0.0
FFSU,WA,2831501,2,8315,1,2022,4,True,HUMULIN N ,,,,,
MCOU,WA,2831517,2,8315,17,2022,4,True,HUMULIN N ,,,,,
FFSU,WA,2831517,2,8315,17,2022,4,True,HUMULIN N ,,,,,
MCOU,WA,2840001,2,8400,1,2022,4,False,FORTEO    ,108.0,45.0,172633.95,172633.95,0.0
MCOU,WA,2850101,2,8501,1,2022,4,False,HUMULIN R ,2240.0,95.0,154037.03,154037.03,0.0
FFSU,WA,2871501,2,8715,1,2022,4,False,HUMULIN 70,270.0,14.0,3915.5,3915.5,0.0
MCOU,WA,2871501,2,8715,1,2022,4,False,HUMULIN 70,6210.0,253.0,80706.35,80706.35,0.0
FFSU,WI,2143301,2,1433,1,2022,4,True,TRULICITY ,,,,,
FFSU,WI,2143380,2,1433,80,2022,4,False,TRULICITY ,14279.5,5885.0,6222107.42,5964886.3,257221.12
FFSU,WI,2143480,2,1434,80,2022,4,False,TRULICITY ,17456.0,6746.0,7561659.27,7286799.08,274860.19
FFSU,WI,2143611,2,1436,11,2022,4,False,EMGALITY  ,3686.0,3267.0,2387034.86,2245087.69,141947.17
FFSU,WI,2144509,2,1445,9,2022,4,True,TALTZ     ,,,,,
FFSU,WI,2144511,2,1445,11,2022,4,False,TALTZ     ,271.0,237.0,1702582.93,1664548.37,38034.56
FFSU,WI,2144527,2,1445,27,2022,4,True,TALTZ     ,,,,,
FFSU,WI,2145780,2,1457,80,2022,4,True,MOUNJARO 1,,,,,
FFSU,WI,2148480,2,1484,80,2022,4,True,MOUNJARO 7,,,,,
FFSU,WI,2149580,2,1495,80,2022,4,True,MOUNJARO 5,,,,,
FFSU,WI,2150680,2,1506,80,2022,4,False,MOUNJARO 2,22.0,11.0,10413.18,10383.18,30.0
FFSU,WI,2223601,2,2236,1,2022,4,True,TRULICITY ,,,,,
FFSU,WI,2223680,2,2236,80,2022,4,False,TRULICITY ,8494.0,3352.0,3703276.09,3558509.21,144766.88
FFSU,WI,2237701,2,2377,1,2022,4,True,EMGALITY  ,,,,,
FFSU,WI,2237711,2,2377,11,2022,4,False,EMGALITY  ,226.0,205.0,145015.44,138271.64,6743.8
FFSU,WI,2311509,2,3115,9,2022,4,False,EMGALITY  ,72.0,22.0,38020.26,37993.26,27.0
FFSU,WI,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
FFSU,WI,2318280,2,3182,80,2022,4,False,TRULICITY ,5397.5,2103.0,2365669.12,2241746.99,123922.13
FFSU,WI,2322930,2,3229,30,2022,4,True,STRATTERA ,,,,,
FFSU,WI,2323930,2,3239,30,2022,4,True,STRATTERA ,,,,,
FFSU,WI,2324030,2,3240,30,2022,4,True,CYMBALTA  ,,,,,
FFSU,WI,2325030,2,3250,30,2022,4,True,STRATTERA ,,,,,
FFSU,WI,2325130,2,3251,30,2022,4,True,STRATTERA ,,,,,
FFSU,WI,2327030,2,3270,30,2022,4,True,CYMBALTA  ,,,,,
FFSU,WI,2418230,2,4182,30,2022,4,True,OLUMIANT  ,,,,,
FFSU,WI,2431208,2,4312,8,2022,4,True,REYVOW    ,,,,,
FFSU,WI,2442030,2,4420,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,WI,2445485,2,4454,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,WI,2445685,2,4456,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,WI,2448354,2,4483,54,2022,4,True,VERZENIO  ,,,,,
FFSU,WI,2449108,2,4491,8,2022,4,True,REYVOW    ,,,,,
FFSU,WI,2481554,2,4815,54,2022,4,False,VERZENIO  ,1288.0,23.0,354215.2,286322.81,67892.39
FFSU,WI,2533754,2,5337,54,2022,4,False,VERZENIO  ,2884.0,52.0,707297.19,707174.19,123.0
FFSU,WI,2614511,2,6145,11,2022,4,False,BAQSIMI   ,528.0,321.0,148485.28,132479.79,16005.49
FFSU,WI,2614527,2,6145,27,2022,4,False,BAQSIMI   ,443.0,222.0,123309.88,107960.9,15348.98
FFSU,WI,2751001,2,7510,1,2022,4,False,HUMALOG   ,34330.0,1071.0,910965.33,832767.98,78197.35
FFSU,WI,2751017,2,7510,17,2022,4,True,HUMALOG   ,,,,,
FFSU,WI,2751101,2,7511,1,2022,4,False,HUMALOG MI,1190.0,52.0,33546.77,32314.66,1232.11
FFSU,WI,2751201,2,7512,1,2022,4,True,HUMALOG MI,,,,,
FFSU,WI,2751659,2,7516,59,2022,4,False,HUMALOG   ,14277.0,601.0,482766.63,417686.94,65079.69
FFSU,WI,2758901,2,7589,1,2022,4,True,BEBTELOVIM,,,,,
FFSU,WI,2762301,2,7623,1,2022,4,False,ALIMTA    ,17.0,11.0,54895.8,54895.8,0.0
FFSU,WI,2764001,2,7640,1,2022,4,False,ALIMTA    ,82.5,15.0,33495.83,33495.83,0.0
FFSU,WI,2766901,2,7669,1,2022,4,True,CYRAMZA   ,,,,,
FFSU,WI,2767801,2,7678,1,2022,4,True,CYRAMZA   ,,,,,
FFSU,WI,2771227,2,7712,27,2022,4,False,HUMALOG KW,3411.0,89.0,232730.88,230234.8,2496.08
FFSU,WI,2771459,2,7714,59,2022,4,False,HUMALOG KW,9813.0,536.0,341705.96,316245.65,25460.31
FFSU,WI,2771559,2,7715,59,2022,4,True,BASAGLAR  ,,,,,
FFSU,WI,2772411,2,7724,11,2022,4,False,TALTZ     ,31.0,27.0,194792.37,170884.81,23907.56
FFSU,WI,2772801,2,7728,1,2022,4,True,LYUMJEV   ,,,,,
FFSU,WI,2773701,2,7737,1,2022,4,False,INSULIN LI,27410.0,932.0,226674.27,219396.79,7277.48
FFSU,WI,2775205,2,7752,5,2022,4,False,INSULIN LI,7251.0,394.0,78059.17,76234.35,1824.82
FFSU,WI,2803101,2,8031,1,2022,4,False,GLUCAGON  ,142.0,114.0,39966.39,38602.75,1363.64
FFSU,WI,2820705,2,8207,5,2022,4,False,LYUMJEV KW,675.0,31.0,23217.22,23169.22,48.0
FFSU,WI,2821501,2,8215,1,2022,4,False,HUMULIN R ,6528.36,334.0,98793.52,94681.75,4111.77
FFSU,WI,2821517,2,8215,17,2022,4,False,HUMULIN R ,132.1,21.0,2128.12,2081.2,46.92
FFSU,WI,2822259,2,8222,59,2022,4,False,INSULIN LI,91059.0,3984.0,975908.67,961904.68,14003.99
FFSU,WI,2822827,2,8228,27,2022,4,True,LYUMJEV KW,,,,,
FFSU,WI,2823305,2,8233,5,2022,4,False,INSULIN LI,4068.0,161.0,43606.74,43280.92,325.82
FFSU,WI,2831501,2,8315,1,2022,4,False,HUMULIN N ,6220.0,368.0,95699.99,88961.34,6738.65
FFSU,WI,2831517,2,8315,17,2022,4,True,HUMULIN N ,,,,,
FFSU,WI,2840001,2,8400,1,2022,4,False,FORTEO    ,379.2,144.0,618653.85,606878.71,11775.14
FFSU,WI,2850101,2,8501,1,2022,4,False,HUMULIN R ,1780.0,56.0,127229.52,127078.52,151.0
FFSU,WI,2871501,2,8715,1,2022,4,False,HUMULIN 70,7250.0,319.0,111135.61,101181.07,9954.54
FFSU,WI,2871517,2,8715,17,2022,4,True,HUMULIN 70,,,,,
FFSU,WI,2879759,2,8797,59,2022,4,False,HUMALOG MI,4482.0,174.0,158490.3,152556.82,5933.48
FFSU,WI,2879859,2,8798,59,2022,4,False,HUMALOG MI,705.0,17.0,24065.19,24026.19,39.0
FFSU,WI,2879901,2,8799,1,2022,4,True,HUMALOG KW,,,,,
FFSU,WI,2879959,2,8799,59,2022,4,False,HUMALOG KW,75234.0,2978.0,2606795.65,2486569.34,120226.31
FFSU,WI,2880359,2,8803,59,2022,4,False,HUMULIN 70,19935.0,892.0,629414.2,600696.99,28717.21
FFSU,WI,2880501,2,8805,1,2022,4,True,HUMULIN N ,,,,,
FFSU,WI,2880559,2,8805,59,2022,4,False,HUMULIN N ,7209.0,572.0,224154.62,212792.85,11361.77
FFSU,WI,2882427,2,8824,27,2022,4,False,HUMULIN R ,7836.0,308.0,726203.58,717290.78,8912.8
FFSU,WI,3029305,3,293,5,2022,4,False,KENALOG-40,1020.55,892.0,3307.78,3089.82,217.96
FFSU,WI,3029320,3,293,20,2022,4,False,KENALOG-40,560.0,581.0,1959.11,1866.11,93.0
FFSU,WI,3029328,3,293,28,2022,4,False,KENALOG-40,1787.25,1381.0,6041.22,5500.99,540.23
FFSU,WI,3031505,3,315,5,2022,4,False,KENALOG 80,20.5,18.0,125.59,125.59,0.0
FFSU,WI,3031520,3,315,20,2022,4,True,KENALOG 80,,,,,
FFSU,WI,3037113,3,371,13,2022,4,False,NULOJIX   ,22.756,15.0,16851.51,16851.51,0.0
FFSU,WI,3049420,3,494,20,2022,4,False,KENALOG-10,2455.25,1084.0,2255.67,2196.22,59.45
FFSU,WI,3052411,3,524,11,2022,4,False,SPRYCEL   ,450.0,15.0,131537.0,123797.74,7739.26
FFSU,WI,3052711,3,527,11,2022,4,True,SPRYCEL   ,,,,,
FFSU,WI,3052811,3,528,11,2022,4,False,SPRYCEL   ,510.0,17.0,149083.9,149008.9,75.0
FFSU,WI,3085222,3,852,22,2022,4,False,SPRYCEL   ,1346.0,42.0,708031.62,707908.62,123.0
FFSU,WI,3085522,3,855,22,2022,4,False,SPRYCEL   ,105.0,15.0,55292.16,55292.16,0.0
FFSU,WI,3089321,3,893,21,2022,4,False,ELIQUIS   ,146226.0,1869.0,1353096.58,1198706.19,154390.39
FFSU,WI,3089421,3,894,21,2022,4,False,ELIQUIS   ,716893.0,8616.0,6406092.64,5951117.87,454974.77
FFSU,WI,3089431,3,894,31,2022,4,False,ELIQUIS   ,802.0,12.0,6925.0,6865.0,60.0
FFSU,WI,3089470,3,894,70,2022,4,False,ELIQUIS   ,2407.0,29.0,20810.67,20144.83,665.84
FFSU,WI,3218713,3,2187,13,2022,4,False,ORENCIA   ,402.0,127.0,278000.98,278000.98,0.0
FFSU,WI,3218811,3,2188,11,2022,4,False,ORENCIA SC,248.0,58.0,305515.48,302772.65,2742.83
FFSU,WI,3218851,3,2188,51,2022,4,False,ORENCIA SC,824.0,202.0,1036125.78,1015942.34,20183.44
FFSU,WI,3232711,3,2327,11,2022,4,True,YERVOY    ,,,,,
FFSU,WI,3232822,3,2328,22,2022,4,True,YERVOY    ,,,,,
FFSU,WI,3364111,3,3641,11,2022,4,True,EVOTAZ    ,,,,,
FFSU,WI,3373413,3,3734,13,2022,4,False,OPDIVO    ,1172.0,34.0,148815.78,148815.78,0.0
FFSU,WI,3376474,3,3764,74,2022,4,False,ELIQUIS   ,6142.0,83.0,54679.76,51990.07,2689.69
FFSU,WI,3377412,3,3774,12,2022,4,True,OPDIVO    ,,,,,
FFSU,WI,3633517,3,6335,17,2022,4,True,DROXIA    ,,,,,
FFSU,WI,3633617,3,6336,17,2022,4,True,DROXIA    ,,,,,
FFSU,WV,2143301,2,1433,1,2022,4,True,TRULICITY ,,,,,
FFSU,WV,2143380,2,1433,80,2022,4,False,TRULICITY ,4123.5,1863.0,1768629.48,1696163.65,72465.83
FFSU,WV,2143480,2,1434,80,2022,4,False,TRULICITY ,3628.0,1534.0,1549756.69,1492590.19,57166.5
FFSU,WV,2143611,2,1436,11,2022,4,False,EMGALITY 1,89.0,82.0,56300.0,27125.38,29174.62
FFSU,WV,2144509,2,1445,9,2022,4,False,TALTZ 80 M,39.0,13.0,244742.57,244742.57,0.0
FFSU,WV,2144511,2,1445,11,2022,4,False,TALTZ 80 M,230.0,219.0,1442303.77,1411509.09,30794.68
FFSU,WV,2144527,2,1445,27,2022,4,False,TALTZ 80 M,60.0,30.0,376625.7,376625.7,0.0
FFSU,WV,2147180,2,1471,80,2022,4,True,MOUNJARO 1,,,,,
FFSU,WV,2148480,2,1484,80,2022,4,True,MOUNJARO 7,,,,,
FFSU,WV,2149580,2,1495,80,2022,4,False,MOUNJARO 5,36.0,14.0,16534.5,2406.73,14127.77
FFSU,WV,2150680,2,1506,80,2022,4,True,MOUNJARO 2,,,,,
FFSU,WV,2223601,2,2236,1,2022,4,True,TRULICITY ,,,,,
FFSU,WV,2223680,2,2236,80,2022,4,False,TRULICITY ,1549.0,777.0,665462.1,649462.47,15999.63
FFSU,WV,2237711,2,2377,11,2022,4,True,EMGALITY 1,,,,,
FFSU,WV,2311509,2,3115,9,2022,4,True,EMGALITY 3,,,,,
FFSU,WV,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
FFSU,WV,2318280,2,3182,80,2022,4,False,TRULICITY ,658.0,329.0,282393.5,262879.33,19514.17
FFSU,WV,2322830,2,3228,30,2022,4,True,STRATTERA ,,,,,
FFSU,WV,2322930,2,3229,30,2022,4,True,STRATTERA ,,,,,
FFSU,WV,2323130,2,3231,30,2022,4,True,SYMBYAX 6-,,,,,
FFSU,WV,2325030,2,3250,30,2022,4,True,STRATTERA ,,,,,
FFSU,WV,2325130,2,3251,30,2022,4,True,STRATTERA ,,,,,
FFSU,WV,2327030,2,3270,30,2022,4,False,CYMBALTA 6,498.0,11.0,4412.05,4412.05,0.0
FFSU,WV,2431208,2,4312,8,2022,4,True,REYVOW 50 ,,,,,
FFSU,WV,2441530,2,4415,30,2022,4,True,ZYPREXA 15,,,,,
FFSU,WV,2448354,2,4483,54,2022,4,True,VERZENIO 5,,,,,
FFSU,WV,2449108,2,4491,8,2022,4,True,REYVOW 100,,,,,
FFSU,WV,2481554,2,4815,54,2022,4,True,VERZENIO 1,,,,,
FFSU,WV,2533754,2,5337,54,2022,4,False,VERZENIO 1,1568.0,29.0,385972.21,385972.21,0.0
MCOU,WV,2535725,2,5357,25,2022,4,True,KEFUROX 75,,,,,
FFSU,WV,2614511,2,6145,11,2022,4,False,BAQSIMI 3 ,23.0,14.0,6316.59,5597.68,718.91
FFSU,WV,2614527,2,6145,27,2022,4,False,BAQSIMI 3 ,42.0,21.0,11476.48,9045.1,2431.38
FFSU,WV,2751001,2,7510,1,2022,4,False,HUMALOG 10,28820.0,938.0,763208.51,650539.98,112668.53
FFSU,WV,2751017,2,7510,17,2022,4,False,HUMALOG 10,593.9,169.0,17333.4,15585.94,1747.46
MCOU,WV,2751017,2,7510,17,2022,4,False,HUMALOG 10,211.7,82.0,1265.09,1265.09,0.0
FFSU,WV,2751101,2,7511,1,2022,4,False,HUMALOG MI,1150.0,32.0,31701.53,31265.74,435.79
FFSU,WV,2751201,2,7512,1,2022,4,True,HUMALOG MI,,,,,
FFSU,WV,2751659,2,7516,59,2022,4,False,HUMALOG 10,522.05,23.0,17445.28,16303.63,1141.65
MCOU,WV,2762301,2,7623,1,2022,4,True,ALIMTA 500,,,,,
FFSU,WV,2763611,2,7636,11,2022,4,False,ZYPREXA RE,16.0,11.0,13587.79,13587.79,0.0
MCOU,WV,2764001,2,7640,1,2022,4,True,ALIMTA 100,,,,,
FFSU,WV,2766901,2,7669,1,2022,4,True,CYRAMZA 10,,,,,
MCOU,WV,2767801,2,7678,1,2022,4,True,CYRAMZA 50,,,,,
FFSU,WV,2771227,2,7712,27,2022,4,False,HUMALOG 20,606.0,17.0,40842.18,34840.46,6001.72
FFSU,WV,2771459,2,7714,59,2022,4,False,HUMALOG JR,1560.0,101.0,53848.22,47952.58,5895.64
FFSU,WV,2771559,2,7715,59,2022,4,False,BASAGLAR 1,816.0,40.0,16727.26,5479.72,11247.54
FFSU,WV,2772411,2,7724,11,2022,4,True,TALTZ 80 M,,,,,
